LGA_CODE_2021,Gender,Gender Value,Age - Male,Age - Male Value,Age - Female,Age - Female Value,Age - Person,Age - Person Value,Indigenous Gender,Indigenous Gender Value,Relationship Type,Relationship Type Value,Couple Family Kids Y N,Couple Family Kids Y N Value
LGA43650,,,,,,,55 - 64 years,2292.0,,,,,,
LGA43710,,,,,,,55 - 64 years,913.0,,,,,,
LGA43790,,,,,,,55 - 64 years,1625.0,,,,,,
LGA44000,,,,,,,55 - 64 years,11.0,,,,,,
LGA44060,,,,,,,55 - 64 years,11310.0,,,,,,
LGA44210,,,,,,,55 - 64 years,1736.0,,,,,,
LGA44340,,,,,,,55 - 64 years,8335.0,,,,,,
LGA44550,,,,,,,55 - 64 years,4737.0,,,,,,
LGA44620,,,,,,,55 - 64 years,3384.0,,,,,,
LGA44830,,,,,,,55 - 64 years,615.0,,,,,,
LGA45040,,,,,,,55 - 64 years,2969.0,,,,,,
LGA45090,,,,,,,55 - 64 years,1139.0,,,,,,
LGA45120,,,,,,,55 - 64 years,747.0,,,,,,
LGA45290,,,,,,,55 - 64 years,4528.0,,,,,,
LGA45340,,,,,,,55 - 64 years,22395.0,,,,,,
LGA45400,,,,,,,55 - 64 years,155.0,,,,,,
LGA45540,,,,,,,55 - 64 years,312.0,,,,,,
LGA45680,,,,,,,55 - 64 years,10878.0,,,,,,
LGA45890,,,,,,,55 - 64 years,15389.0,,,,,,
LGA46090,,,,,,,55 - 64 years,1870.0,,,,,,
LGA46300,,,,,,,55 - 64 years,1907.0,,,,,,
LGA46450,,,,,,,55 - 64 years,2380.0,,,,,,
LGA46510,,,,,,,55 - 64 years,2748.0,,,,,,
LGA46670,,,,,,,55 - 64 years,1343.0,,,,,,
LGA46860,,,,,,,55 - 64 years,291.0,,,,,,
LGA46970,,,,,,,55 - 64 years,346.0,,,,,,
LGA47140,,,,,,,55 - 64 years,16489.0,,,,,,
LGA47290,,,,,,,55 - 64 years,288.0,,,,,,
LGA47490,,,,,,,55 - 64 years,334.0,,,,,,
LGA47630,,,,,,,55 - 64 years,921.0,,,,,,
LGA47700,,,,,,,55 - 64 years,12550.0,,,,,,
LGA47800,,,,,,,55 - 64 years,915.0,,,,,,
LGA47910,,,,,,,55 - 64 years,449.0,,,,,,
LGA47980,,,,,,,55 - 64 years,4688.0,,,,,,
LGA48050,,,,,,,55 - 64 years,2337.0,,,,,,
LGA48130,,,,,,,55 - 64 years,1014.0,,,,,,
LGA48260,,,,,,,55 - 64 years,993.0,,,,,,
LGA48340,,,,,,,55 - 64 years,1901.0,,,,,,
LGA48410,,,,,,,55 - 64 years,6793.0,,,,,,
LGA48540,,,,,,,55 - 64 years,2981.0,,,,,,
LGA48640,,,,,,,55 - 64 years,170.0,,,,,,
LGA48750,,,,,,,55 - 64 years,1080.0,,,,,,
LGA48830,,,,,,,55 - 64 years,2112.0,,,,,,
LGA49399,,,,,,,55 - 64 years,518.0,,,,,,
LGA49499,,,,,,,55 - 64 years,513.0,,,,,,
LGA49799,,,,,,,55 - 64 years,0.0,,,,,,
LGA50080,,,,,,,55 - 64 years,5440.0,,,,,,
LGA50210,,,,,,,55 - 64 years,9336.0,,,,,,
LGA50250,,,,,,,55 - 64 years,744.0,,,,,,
LGA50280,,,,,,,55 - 64 years,2214.0,,,,,,
LGA50350,,,,,,,55 - 64 years,1971.0,,,,,,
LGA50420,,,,,,,55 - 64 years,7799.0,,,,,,
LGA50490,,,,,,,55 - 64 years,4498.0,,,,,,
LGA50560,,,,,,,55 - 64 years,292.0,,,,,,
LGA50630,,,,,,,55 - 64 years,266.0,,,,,,
LGA50770,,,,,,,55 - 64 years,295.0,,,,,,
LGA50840,,,,,,,55 - 64 years,896.0,,,,,,
LGA50910,,,,,,,55 - 64 years,134.0,,,,,,
LGA50980,,,,,,,55 - 64 years,1828.0,,,,,,
LGA51080,,,,,,,55 - 64 years,179.0,,,,,,
LGA51120,,,,,,,55 - 64 years,143.0,,,,,,
LGA51190,,,,,,,55 - 64 years,4440.0,,,,,,
LGA51260,,,,,,,55 - 64 years,5355.0,,,,,,
LGA51310,,,,,,,55 - 64 years,3602.0,,,,,,
LGA51330,,,,,,,55 - 64 years,10116.0,,,,,,
LGA51400,,,,,,,55 - 64 years,2332.0,,,,,,
LGA51470,,,,,,,55 - 64 years,82.0,,,,,,
LGA51540,,,,,,,55 - 64 years,753.0,,,,,,
LGA51610,,,,,,,55 - 64 years,254.0,,,,,,
LGA51680,,,,,,,55 - 64 years,988.0,,,,,,
LGA51710,,,,,,,55 - 64 years,210.0,,,,,,
LGA51750,,,,,,,55 - 64 years,1286.0,,,,,,
LGA51820,,,,,,,55 - 64 years,12939.0,,,,,,
LGA51860,,,,,,,55 - 64 years,111.0,,,,,,
LGA51890,,,,,,,55 - 64 years,1301.0,,,,,,
LGA51960,,,,,,,55 - 64 years,513.0,,,,,,
LGA52030,,,,,,,55 - 64 years,220.0,,,,,,
LGA52100,,,,,,,55 - 64 years,147.0,,,,,,
LGA52170,,,,,,,55 - 64 years,1113.0,,,,,,
LGA52240,,,,,,,55 - 64 years,178.0,,,,,,
LGA52310,,,,,,,55 - 64 years,166.0,,,,,,
LGA52380,,,,,,,55 - 64 years,35.0,,,,,,
LGA52450,,,,,,,55 - 64 years,154.0,,,,,,
LGA52520,,,,,,,55 - 64 years,204.0,,,,,,
LGA52590,,,,,,,55 - 64 years,589.0,,,,,,
LGA52660,,,,,,,55 - 64 years,1805.0,,,,,,
LGA52730,,,,,,,55 - 64 years,1055.0,,,,,,
LGA52800,,,,,,,55 - 64 years,781.0,,,,,,
LGA52870,,,,,,,55 - 64 years,1009.0,,,,,,
LGA52940,,,,,,,55 - 64 years,84.0,,,,,,
LGA53010,,,,,,,55 - 64 years,102.0,,,,,,
LGA53080,,,,,,,55 - 64 years,133.0,,,,,,
LGA53150,,,,,,,55 - 64 years,1081.0,,,,,,
LGA53220,,,,,,,55 - 64 years,1035.0,,,,,,
LGA53290,,,,,,,55 - 64 years,1894.0,,,,,,
LGA53360,,,,,,,55 - 64 years,379.0,,,,,,
LGA53430,,,,,,,55 - 64 years,4423.0,,,,,,
LGA53570,,,,,,,55 - 64 years,898.0,,,,,,
LGA53640,,,,,,,55 - 64 years,181.0,,,,,,
LGA53710,,,,,,,55 - 64 years,153.0,,,,,,
LGA53780,,,,,,,55 - 64 years,12945.0,,,,,,
LGA53800,,,,,,,55 - 64 years,5164.0,,,,,,
LGA53920,,,,,,,55 - 64 years,277.0,,,,,,
LGA53990,,,,,,,55 - 64 years,3784.0,,,,,,
LGA54060,,,,,,,55 - 64 years,644.0,,,,,,
LGA54130,,,,,,,55 - 64 years,191.0,,,,,,
LGA54170,,,,,,,55 - 64 years,21744.0,,,,,,
LGA54200,,,,,,,55 - 64 years,7218.0,,,,,,
LGA54280,,,,,,,55 - 64 years,3416.0,,,,,,
LGA54310,,,,,,,55 - 64 years,1864.0,,,,,,
LGA54340,,,,,,,55 - 64 years,518.0,,,,,,
LGA54410,,,,,,,55 - 64 years,206.0,,,,,,
LGA54480,,,,,,,55 - 64 years,47.0,,,,,,
LGA54550,,,,,,,55 - 64 years,305.0,,,,,,
LGA54620,,,,,,,55 - 64 years,130.0,,,,,,
LGA54690,,,,,,,55 - 64 years,69.0,,,,,,
LGA54760,,,,,,,55 - 64 years,114.0,,,,,,
LGA54830,,,,,,,55 - 64 years,4134.0,,,,,,
LGA54900,,,,,,,55 - 64 years,200.0,,,,,,
LGA54970,,,,,,,55 - 64 years,207.0,,,,,,
LGA55040,,,,,,,55 - 64 years,180.0,,,,,,
LGA55110,,,,,,,55 - 64 years,11960.0,,,,,,
LGA55180,,,,,,,55 - 64 years,1510.0,,,,,,
LGA55250,,,,,,,55 - 64 years,155.0,,,,,,
LGA55320,,,,,,,55 - 64 years,12993.0,,,,,,
LGA55390,,,,,,,55 - 64 years,70.0,,,,,,
LGA55460,,,,,,,55 - 64 years,449.0,,,,,,
LGA55530,,,,,,,55 - 64 years,75.0,,,,,,
LGA55600,,,,,,,55 - 64 years,337.0,,,,,,
LGA55670,,,,,,,55 - 64 years,83.0,,,,,,
LGA55740,,,,,,,55 - 64 years,1141.0,,,,,,
LGA55810,,,,,,,55 - 64 years,103.0,,,,,,
LGA55880,,,,,,,55 - 64 years,100.0,,,,,,
LGA55950,,,,,,,55 - 64 years,85.0,,,,,,
LGA56090,,,,,,,55 - 64 years,5720.0,,,,,,
LGA56160,,,,,,,55 - 64 years,10.0,,,,,,
LGA56230,,,,,,,55 - 64 years,2496.0,,,,,,
LGA56300,,,,,,,55 - 64 years,280.0,,,,,,
LGA56370,,,,,,,55 - 64 years,119.0,,,,,,
LGA56460,,,,,,,55 - 64 years,654.0,,,,,,
LGA56580,,,,,,,55 - 64 years,2774.0,,,,,,
LGA56620,,,,,,,55 - 64 years,135.0,,,,,,
LGA56730,,,,,,,55 - 64 years,1662.0,,,,,,
LGA56790,,,,,,,55 - 64 years,606.0,,,,,,
LGA56860,,,,,,,55 - 64 years,46.0,,,,,,
LGA56930,,,,,,,55 - 64 years,220.0,,,,,,
LGA57000,,,,,,,55 - 64 years,117.0,,,,,,
LGA57080,,,,,,,55 - 64 years,2481.0,,,,,,
LGA57140,,,,,,,55 - 64 years,177.0,,,,,,
LGA57210,,,,,,,55 - 64 years,910.0,,,,,,
LGA57280,,,,,,,55 - 64 years,1608.0,,,,,,
LGA57350,,,,,,,55 - 64 years,160.0,,,,,,
LGA57420,,,,,,,55 - 64 years,323.0,,,,,,
LGA57490,,,,,,,55 - 64 years,15559.0,,,,,,
LGA57630,,,,,,,55 - 64 years,31.0,,,,,,
LGA57700,,,,,,,55 - 64 years,3391.0,,,,,,
LGA57770,,,,,,,55 - 64 years,166.0,,,,,,
LGA57840,,,,,,,55 - 64 years,5155.0,,,,,,
LGA57910,,,,,,,55 - 64 years,24207.0,,,,,,
LGA57980,,,,,,,55 - 64 years,1989.0,,,,,,
LGA58050,,,,,,,55 - 64 years,16713.0,,,,,,
LGA58190,,,,,,,55 - 64 years,69.0,,,,,,
LGA58260,,,,,,,55 - 64 years,76.0,,,,,,
LGA58330,,,,,,,55 - 64 years,967.0,,,,,,
LGA58400,,,,,,,55 - 64 years,61.0,,,,,,
LGA58470,,,,,,,55 - 64 years,25.0,,,,,,
LGA58510,,,,,,,55 - 64 years,3695.0,,,,,,
LGA58540,,,,,,,55 - 64 years,152.0,,,,,,
LGA58570,,,,,,,55 - 64 years,3835.0,,,,,,
LGA58610,,,,,,,55 - 64 years,277.0,,,,,,
LGA58680,,,,,,,55 - 64 years,84.0,,,,,,
LGA58760,,,,,,,55 - 64 years,21776.0,,,,,,
LGA58820,,,,,,,55 - 64 years,660.0,,,,,,
LGA58890,,,,,,,55 - 64 years,149.0,,,,,,
LGA59030,,,,,,,55 - 64 years,46.0,,,,,,
LGA59100,,,,,,,55 - 64 years,123.0,,,,,,
LGA59170,,,,,,,55 - 64 years,154.0,,,,,,
LGA59250,,,,,,,55 - 64 years,42.0,,,,,,
LGA59310,,,,,,,55 - 64 years,201.0,,,,,,
LGA59320,,,,,,,55 - 64 years,84.0,,,,,,
LGA59330,,,,,,,55 - 64 years,78.0,,,,,,
LGA59340,,,,,,,55 - 64 years,889.0,,,,,,
LGA59350,,,,,,,55 - 64 years,33.0,,,,,,
LGA59360,,,,,,,55 - 64 years,215.0,,,,,,
LGA59370,,,,,,,55 - 64 years,624.0,,,,,,
LGA59499,,,,,,,55 - 64 years,1144.0,,,,,,
LGA59799,,,,,,,55 - 64 years,62.0,,,,,,
LGA60210,,,,,,,55 - 64 years,1358.0,,,,,,
LGA60410,,,,,,,55 - 64 years,2081.0,,,,,,
LGA60610,,,,,,,55 - 64 years,2624.0,,,,,,
LGA60810,,,,,,,55 - 64 years,3635.0,,,,,,
LGA61010,,,,,,,55 - 64 years,471.0,,,,,,
LGA61210,,,,,,,55 - 64 years,1178.0,,,,,,
LGA61410,,,,,,,55 - 64 years,7837.0,,,,,,
LGA61510,,,,,,,55 - 64 years,1593.0,,,,,,
LGA61610,,,,,,,55 - 64 years,3389.0,,,,,,
LGA61810,,,,,,,55 - 64 years,1145.0,,,,,,
LGA62010,,,,,,,55 - 64 years,170.0,,,,,,
LGA62210,,,,,,,55 - 64 years,1155.0,,,,,,
LGA62410,,,,,,,55 - 64 years,970.0,,,,,,
LGA62610,,,,,,,55 - 64 years,5799.0,,,,,,
LGA62810,,,,,,,55 - 64 years,6288.0,,,,,,
LGA63010,,,,,,,55 - 64 years,2976.0,,,,,,
LGA63210,,,,,,,55 - 64 years,1247.0,,,,,,
LGA63410,,,,,,,55 - 64 years,236.0,,,,,,
LGA63610,,,,,,,55 - 64 years,5013.0,,,,,,
LGA63810,,,,,,,55 - 64 years,1838.0,,,,,,
LGA64010,,,,,,,55 - 64 years,8252.0,,,,,,
LGA64210,,,,,,,55 - 64 years,3063.0,,,,,,
LGA64610,,,,,,,55 - 64 years,2049.0,,,,,,
LGA64810,,,,,,,55 - 64 years,2484.0,,,,,,
LGA65010,,,,,,,55 - 64 years,1078.0,,,,,,
LGA65210,,,,,,,55 - 64 years,571.0,,,,,,
LGA65410,,,,,,,55 - 64 years,2211.0,,,,,,
LGA65610,,,,,,,55 - 64 years,726.0,,,,,,
LGA65810,,,,,,,55 - 64 years,3746.0,,,,,,
LGA69499,,,,,,,55 - 64 years,199.0,,,,,,
LGA69799,,,,,,,55 - 64 years,0.0,,,,,,
LGA70200,,,,,,,55 - 64 years,3048.0,,,,,,
LGA70420,,,,,,,55 - 64 years,638.0,,,,,,
LGA70540,,,,,,,55 - 64 years,25.0,,,,,,
LGA70620,,,,,,,55 - 64 years,304.0,,,,,,
LGA70700,,,,,,,55 - 64 years,269.0,,,,,,
LGA71000,,,,,,,55 - 64 years,8544.0,,,,,,
LGA71150,,,,,,,55 - 64 years,47.0,,,,,,
LGA71300,,,,,,,55 - 64 years,699.0,,,,,,
LGA72200,,,,,,,55 - 64 years,1025.0,,,,,,
LGA72300,,,,,,,55 - 64 years,2948.0,,,,,,
LGA72330,,,,,,,55 - 64 years,482.0,,,,,,
LGA72800,,,,,,,55 - 64 years,3083.0,,,,,,
LGA73600,,,,,,,55 - 64 years,556.0,,,,,,
LGA74050,,,,,,,55 - 64 years,225.0,,,,,,
LGA74550,,,,,,,55 - 64 years,240.0,,,,,,
LGA74560,,,,,,,55 - 64 years,88.0,,,,,,
LGA74660,,,,,,,55 - 64 years,484.0,,,,,,
LGA74680,,,,,,,55 - 64 years,178.0,,,,,,
LGA79399,,,,,,,55 - 64 years,764.0,,,,,,
LGA79499,,,,,,,55 - 64 years,579.0,,,,,,
LGA79799,,,,,,,55 - 64 years,17.0,,,,,,
LGA89399,,,,,,,55 - 64 years,45328.0,,,,,,
LGA89499,,,,,,,55 - 64 years,78.0,,,,,,
LGA89799,,,,,,,55 - 64 years,0.0,,,,,,
LGA99399,,,,,,,55 - 64 years,447.0,,,,,,
LGA99499,,,,,,,55 - 64 years,3.0,,,,,,
LGA99799,,,,,,,55 - 64 years,0.0,,,,,,
LGA10050,,,,,,,65 - 74 years,6036.0,,,,,,
LGA10180,,,,,,,65 - 74 years,2885.0,,,,,,
LGA10250,,,,,,,65 - 74 years,6722.0,,,,,,
LGA10300,,,,,,,65 - 74 years,289.0,,,,,,
LGA10470,,,,,,,65 - 74 years,4497.0,,,,,,
LGA10500,,,,,,,65 - 74 years,13485.0,,,,,,
LGA10550,,,,,,,65 - 74 years,6219.0,,,,,,
LGA10600,,,,,,,65 - 74 years,2110.0,,,,,,
LGA10650,,,,,,,65 - 74 years,1595.0,,,,,,
LGA10750,,,,,,,65 - 74 years,27022.0,,,,,,
LGA10800,,,,,,,65 - 74 years,681.0,,,,,,
LGA10850,,,,,,,65 - 74 years,877.0,,,,,,
LGA10900,,,,,,,65 - 74 years,10517.0,,,,,,
LGA10950,,,,,,,65 - 74 years,225.0,,,,,,
LGA11150,,,,,,,65 - 74 years,211.0,,,,,,
LGA11200,,,,,,,65 - 74 years,132.0,,,,,,
LGA11250,,,,,,,65 - 74 years,2214.0,,,,,,
LGA11300,,,,,,,65 - 74 years,3028.0,,,,,,
LGA11350,,,,,,,65 - 74 years,4488.0,,,,,,
LGA11400,,,,,,,65 - 74 years,1677.0,,,,,,
LGA11450,,,,,,,65 - 74 years,7203.0,,,,,,
LGA11500,,,,,,,65 - 74 years,14817.0,,,,,,
LGA11520,,,,,,,65 - 74 years,8074.0,,,,,,
LGA11570,,,,,,,65 - 74 years,29760.0,,,,,,
LGA11600,,,,,,,65 - 74 years,251.0,,,,,,
LGA11650,,,,,,,65 - 74 years,40693.0,,,,,,
LGA11700,,,,,,,65 - 74 years,222.0,,,,,,
LGA11720,,,,,,,65 - 74 years,6577.0,,,,,,
LGA11730,,,,,,,65 - 74 years,8356.0,,,,,,
LGA11750,,,,,,,65 - 74 years,390.0,,,,,,
LGA11800,,,,,,,65 - 74 years,10183.0,,,,,,
LGA12000,,,,,,,65 - 74 years,565.0,,,,,,
LGA12150,,,,,,,65 - 74 years,404.0,,,,,,
LGA12160,,,,,,,65 - 74 years,1763.0,,,,,,
LGA12350,,,,,,,65 - 74 years,1869.0,,,,,,
LGA12380,,,,,,,65 - 74 years,16129.0,,,,,,
LGA12390,,,,,,,65 - 74 years,5169.0,,,,,,
LGA12700,,,,,,,65 - 74 years,1254.0,,,,,,
LGA12730,,,,,,,65 - 74 years,1136.0,,,,,,
LGA12750,,,,,,,65 - 74 years,7823.0,,,,,,
LGA12850,,,,,,,65 - 74 years,20373.0,,,,,,
LGA12870,,,,,,,65 - 74 years,2169.0,,,,,,
LGA12900,,,,,,,65 - 74 years,1126.0,,,,,,
LGA12930,,,,,,,65 - 74 years,13895.0,,,,,,
LGA12950,,,,,,,65 - 74 years,555.0,,,,,,
LGA13010,,,,,,,65 - 74 years,1375.0,,,,,,
LGA13310,,,,,,,65 - 74 years,3744.0,,,,,,
LGA13340,,,,,,,65 - 74 years,1486.0,,,,,,
LGA13450,,,,,,,65 - 74 years,2369.0,,,,,,
LGA13550,,,,,,,65 - 74 years,1264.0,,,,,,
LGA13660,,,,,,,65 - 74 years,742.0,,,,,,
LGA13800,,,,,,,65 - 74 years,6361.0,,,,,,
LGA13850,,,,,,,65 - 74 years,331.0,,,,,,
LGA13910,,,,,,,65 - 74 years,2587.0,,,,,,
LGA14000,,,,,,,65 - 74 years,14233.0,,,,,,
LGA14100,,,,,,,65 - 74 years,1498.0,,,,,,
LGA14170,,,,,,,65 - 74 years,14219.0,,,,,,
LGA14220,,,,,,,65 - 74 years,2170.0,,,,,,
LGA14300,,,,,,,65 - 74 years,719.0,,,,,,
LGA14350,,,,,,,65 - 74 years,4743.0,,,,,,
LGA14400,,,,,,,65 - 74 years,3597.0,,,,,,
LGA14500,,,,,,,65 - 74 years,11713.0,,,,,,
LGA14550,,,,,,,65 - 74 years,1588.0,,,,,,
LGA14600,,,,,,,65 - 74 years,687.0,,,,,,
LGA14650,,,,,,,65 - 74 years,25149.0,,,,,,
LGA14700,,,,,,,65 - 74 years,3110.0,,,,,,
LGA14750,,,,,,,65 - 74 years,1065.0,,,,,,
LGA14850,,,,,,,65 - 74 years,5537.0,,,,,,
LGA14870,,,,,,,65 - 74 years,2910.0,,,,,,
LGA14900,,,,,,,65 - 74 years,15987.0,,,,,,
LGA14920,,,,,,,65 - 74 years,1073.0,,,,,,
LGA14950,,,,,,,65 - 74 years,433.0,,,,,,
LGA15050,,,,,,,65 - 74 years,8181.0,,,,,,
LGA15240,,,,,,,65 - 74 years,17646.0,,,,,,
LGA15270,,,,,,,65 - 74 years,2935.0,,,,,,
LGA15300,,,,,,,65 - 74 years,1238.0,,,,,,
LGA15350,,,,,,,65 - 74 years,3073.0,,,,,,
LGA15520,,,,,,,65 - 74 years,2034.0,,,,,,
LGA15560,,,,,,,65 - 74 years,436.0,,,,,,
LGA15650,,,,,,,65 - 74 years,1451.0,,,,,,
LGA15700,,,,,,,65 - 74 years,3471.0,,,,,,
LGA15750,,,,,,,65 - 74 years,1345.0,,,,,,
LGA15800,,,,,,,65 - 74 years,687.0,,,,,,
LGA15850,,,,,,,65 - 74 years,749.0,,,,,,
LGA15900,,,,,,,65 - 74 years,15262.0,,,,,,
LGA15950,,,,,,,65 - 74 years,6417.0,,,,,,
LGA15990,,,,,,,65 - 74 years,24219.0,,,,,,
LGA16100,,,,,,,65 - 74 years,846.0,,,,,,
LGA16150,,,,,,,65 - 74 years,4256.0,,,,,,
LGA16200,,,,,,,65 - 74 years,1551.0,,,,,,
LGA16260,,,,,,,65 - 74 years,18185.0,,,,,,
LGA16350,,,,,,,65 - 74 years,17418.0,,,,,,
LGA16380,,,,,,,65 - 74 years,13187.0,,,,,,
LGA16400,,,,,,,65 - 74 years,11058.0,,,,,,
LGA16490,,,,,,,65 - 74 years,5281.0,,,,,,
LGA16550,,,,,,,65 - 74 years,10665.0,,,,,,
LGA16610,,,,,,,65 - 74 years,3296.0,,,,,,
LGA16700,,,,,,,65 - 74 years,10500.0,,,,,,
LGA16900,,,,,,,65 - 74 years,7827.0,,,,,,
LGA16950,,,,,,,65 - 74 years,17085.0,,,,,,
LGA17000,,,,,,,65 - 74 years,2153.0,,,,,,
LGA17040,,,,,,,65 - 74 years,2449.0,,,,,,
LGA17080,,,,,,,65 - 74 years,1915.0,,,,,,
LGA17100,,,,,,,65 - 74 years,2971.0,,,,,,
LGA17150,,,,,,,65 - 74 years,22941.0,,,,,,
LGA17200,,,,,,,65 - 74 years,12378.0,,,,,,
LGA17310,,,,,,,65 - 74 years,6768.0,,,,,,
LGA17350,,,,,,,65 - 74 years,866.0,,,,,,
LGA17400,,,,,,,65 - 74 years,1392.0,,,,,,
LGA17420,,,,,,,65 - 74 years,16849.0,,,,,,
LGA17550,,,,,,,65 - 74 years,13616.0,,,,,,
LGA17620,,,,,,,65 - 74 years,1651.0,,,,,,
LGA17640,,,,,,,65 - 74 years,1229.0,,,,,,
LGA17650,,,,,,,65 - 74 years,845.0,,,,,,
LGA17750,,,,,,,65 - 74 years,6105.0,,,,,,
LGA17850,,,,,,,65 - 74 years,486.0,,,,,,
LGA17900,,,,,,,65 - 74 years,711.0,,,,,,
LGA17950,,,,,,,65 - 74 years,303.0,,,,,,
LGA18020,,,,,,,65 - 74 years,1425.0,,,,,,
LGA18050,,,,,,,65 - 74 years,4621.0,,,,,,
LGA18100,,,,,,,65 - 74 years,588.0,,,,,,
LGA18200,,,,,,,65 - 74 years,942.0,,,,,,
LGA18250,,,,,,,65 - 74 years,6527.0,,,,,,
LGA18350,,,,,,,65 - 74 years,7778.0,,,,,,
LGA18400,,,,,,,65 - 74 years,5005.0,,,,,,
LGA18450,,,,,,,65 - 74 years,20904.0,,,,,,
LGA18500,,,,,,,65 - 74 years,5573.0,,,,,,
LGA18710,,,,,,,65 - 74 years,1897.0,,,,,,
LGA19399,,,,,,,65 - 74 years,135.0,,,,,,
LGA19499,,,,,,,65 - 74 years,1055.0,,,,,,
LGA19799,,,,,,,65 - 74 years,0.0,,,,,,
LGA20110,,,,,,,65 - 74 years,1982.0,,,,,,
LGA20260,,,,,,,65 - 74 years,1644.0,,,,,,
LGA20570,,,,,,,65 - 74 years,11927.0,,,,,,
LGA20660,,,,,,,65 - 74 years,12694.0,,,,,,
LGA20740,,,,,,,65 - 74 years,7185.0,,,,,,
LGA20830,,,,,,,65 - 74 years,7078.0,,,,,,
LGA20910,,,,,,,65 - 74 years,11081.0,,,,,,
LGA21010,,,,,,,65 - 74 years,2342.0,,,,,,
LGA21110,,,,,,,65 - 74 years,15917.0,,,,,,
LGA21180,,,,,,,65 - 74 years,18308.0,,,,,,
LGA21270,,,,,,,65 - 74 years,945.0,,,,,,
LGA21370,,,,,,,65 - 74 years,5143.0,,,,,,
LGA21450,,,,,,,65 - 74 years,8701.0,,,,,,
LGA21610,,,,,,,65 - 74 years,23658.0,,,,,,
LGA21670,,,,,,,65 - 74 years,2260.0,,,,,,
LGA21750,,,,,,,65 - 74 years,3071.0,,,,,,
LGA21830,,,,,,,65 - 74 years,2154.0,,,,,,
LGA21890,,,,,,,65 - 74 years,10566.0,,,,,,
LGA22110,,,,,,,65 - 74 years,8664.0,,,,,,
LGA22170,,,,,,,65 - 74 years,12919.0,,,,,,
LGA22250,,,,,,,65 - 74 years,1744.0,,,,,,
LGA22310,,,,,,,65 - 74 years,13025.0,,,,,,
LGA22410,,,,,,,65 - 74 years,3059.0,,,,,,
LGA22490,,,,,,,65 - 74 years,2568.0,,,,,,
LGA22620,,,,,,,65 - 74 years,13545.0,,,,,,
LGA22670,,,,,,,65 - 74 years,13369.0,,,,,,
LGA22750,,,,,,,65 - 74 years,29684.0,,,,,,
LGA22830,,,,,,,65 - 74 years,7214.0,,,,,,
LGA22910,,,,,,,65 - 74 years,2881.0,,,,,,
LGA22980,,,,,,,65 - 74 years,784.0,,,,,,
LGA23110,,,,,,,65 - 74 years,8051.0,,,,,,
LGA23190,,,,,,,65 - 74 years,2266.0,,,,,,
LGA23270,,,,,,,65 - 74 years,16262.0,,,,,,
LGA23350,,,,,,,65 - 74 years,2468.0,,,,,,
LGA23430,,,,,,,65 - 74 years,15387.0,,,,,,
LGA23670,,,,,,,65 - 74 years,15998.0,,,,,,
LGA23810,,,,,,,65 - 74 years,9321.0,,,,,,
LGA23940,,,,,,,65 - 74 years,1299.0,,,,,,
LGA24130,,,,,,,65 - 74 years,5937.0,,,,,,
LGA24210,,,,,,,65 - 74 years,13063.0,,,,,,
LGA24250,,,,,,,65 - 74 years,1645.0,,,,,,
LGA24330,,,,,,,65 - 74 years,5253.0,,,,,,
LGA24410,,,,,,,65 - 74 years,10760.0,,,,,,
LGA24600,,,,,,,65 - 74 years,6589.0,,,,,,
LGA24650,,,,,,,65 - 74 years,10748.0,,,,,,
LGA24780,,,,,,,65 - 74 years,6137.0,,,,,,
LGA24850,,,,,,,65 - 74 years,4491.0,,,,,,
LGA24900,,,,,,,65 - 74 years,4581.0,,,,,,
LGA24970,,,,,,,65 - 74 years,16273.0,,,,,,
LGA25060,,,,,,,65 - 74 years,10867.0,,,,,,
LGA25150,,,,,,,65 - 74 years,3898.0,,,,,,
LGA25250,,,,,,,65 - 74 years,10596.0,,,,,,
LGA25340,,,,,,,65 - 74 years,24115.0,,,,,,
LGA25430,,,,,,,65 - 74 years,3353.0,,,,,,
LGA25490,,,,,,,65 - 74 years,2377.0,,,,,,
LGA25620,,,,,,,65 - 74 years,2410.0,,,,,,
LGA25710,,,,,,,65 - 74 years,6646.0,,,,,,
LGA25810,,,,,,,65 - 74 years,1804.0,,,,,,
LGA25900,,,,,,,65 - 74 years,8050.0,,,,,,
LGA25990,,,,,,,65 - 74 years,1302.0,,,,,,
LGA26080,,,,,,,65 - 74 years,798.0,,,,,,
LGA26170,,,,,,,65 - 74 years,4817.0,,,,,,
LGA26260,,,,,,,65 - 74 years,2342.0,,,,,,
LGA26350,,,,,,,65 - 74 years,8975.0,,,,,,
LGA26430,,,,,,,65 - 74 years,2090.0,,,,,,
LGA26490,,,,,,,65 - 74 years,4628.0,,,,,,
LGA26610,,,,,,,65 - 74 years,2250.0,,,,,,
LGA26670,,,,,,,65 - 74 years,1031.0,,,,,,
LGA26700,,,,,,,65 - 74 years,3858.0,,,,,,
LGA26730,,,,,,,65 - 74 years,4080.0,,,,,,
LGA26810,,,,,,,65 - 74 years,6433.0,,,,,,
LGA26890,,,,,,,65 - 74 years,621.0,,,,,,
LGA26980,,,,,,,65 - 74 years,15256.0,,,,,,
LGA27070,,,,,,,65 - 74 years,17191.0,,,,,,
LGA27170,,,,,,,65 - 74 years,4491.0,,,,,,
LGA27260,,,,,,,65 - 74 years,14415.0,,,,,,
LGA27350,,,,,,,65 - 74 years,6200.0,,,,,,
